20040318	1200	-1600	2.8
20040318	1200	-1700	3
20040318	1200	-1800	3.3
20040318	1200	-1900	3.6
20040526	1200	0	12
20040526	1200	-100	12
20040526	1200	-200	12
20040526	1200	-300	12
20040526	1200	-400	12
20040526	1200	-500	12
20040526	1200	-600	12
20040526	1200	-700	12
20040526	1200	-800	11.8
20040526	1200	-900	10.2
20040526	1200	-1000	9.2
20040526	1200	-1100	9.5
20040526	1200	-1200	8.6
20040526	1200	-1300	8.3
20040526	1200	-1400	7.9
20040526	1200	-1500	7.2
20040526	1200	-1600	7.1
20040526	1200	-1700	7.1
20040526	1200	-1800	7.1
20040526	1200	-1900	7.1
20040707	1200	0	18.7
20040707	1200	-100	18.5
20040707	1200	-200	18.4
20040707	1200	-300	18.1
20040707	1200	-400	17.9
20040707	1200	-500	17.3
20040707	1200	-600	16.8
20040707	1200	-700	16.3
20040707	1200	-800	15.9
20040707	1200	-900	14.9
20040707	1200	-1000	12.7
20040707	1200	-1100	10.8
20040707	1200	-1200	10.2
20040707	1200	-1300	9.7
20040707	1200	-1400	9.5
20040707	1200	-1500	9.4
20040707	1200	-1600	9.3
20040707	1200	-1700	9.1
20040707	1200	-1800	9
20040707	1200	-1900	9
20040809	1200	0	22.6
20040809	1200	-100	22.4
20040809	1200	-200	22.1
20040809	1200	-300	21.8
20040809	1200	-400	21.7
20040809	1200	-500	20.4
20040809	1200	-600	19.4
20040809	1200	-700	18.5
20040809	1200	-800	17.2
20040809	1200	-900	14.9
20040809	1200	-1000	13.9
20040809	1200	-1100	12.6
20040809	1200	-1200	11.5
20040809	1200	-1300	10.4
20040809	1200	-1400	9.9
20040809	1200	-1500	9.7
20040809	1200	-1600	9.5
20040809	1200	-1700	9.4
20040809	1200	-1800	9.3
20040809	1200	-1900	9.2
